2024/04/22 05:43:40 [notice] 648300#0: signal process started
2024/04/22 05:43:40 [error] 648300#0: open() "/root/nginx-1.16.1/logs/nginx.pid" failed (2: No such file or directory)
2024/04/22 05:45:06 [notice] 649043#0: signal process started
2024/04/22 06:07:18 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00481.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00481.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:18 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00482.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00482.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:19 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00482.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00482.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:19 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00482.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00482.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:19 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00483.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00483.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:19 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00483.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00483.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:19 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00483.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00483.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:19 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00484.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00484.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:20 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00485.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00485.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:21 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00487.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00487.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:22 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00489.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00489.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:23 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00491.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00491.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:24 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00493.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00493.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:25 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00495.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00495.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:26 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00497.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00497.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:27 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00499.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00499.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:28 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00501.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00501.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:29 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00503.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00503.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
